userid,foodid
7097, 81 69 167 178 212 322 435 114 396 284 129 232 442 5 506 53 807 437 402 397
7101, 102 230 47 83 167 104 577 137 395 369 166 261 105 125 73 839 284 272 129 404
7103, 224 192 47 4 167 178 104 2 322 114 105 839 73 129 232 442 244 404 382 5
7110, 34 67 117 224 47 133 69 167 212 577 104 2 322 395 137 435 168 166 261 194
7114, 192 83 173 104 168 369 194 105 125 129 22 529 807 437 402 763 86 696 76 225
7118, 224 133 167 395 168 369 194 114 105 839 272 284 129 232 442 244 404 529 5 185
7121, 2 261 419 178 129 73 104 970 741 124 382 1874 696 697 449 265 839 636 459 6
7124, 110 230 224 192 4 167 173 294 212 577 104 2 395 137 168 166 261 194 114 213
7126, 67 224 69 4 173 294 1 104 2 166 309 194 213 105 125 396 73 272 284 129
7128, 34 107 42 80 102 67 83 69 1 104 322 395 137 309 369 114 105 839 125 272
7133, 230 133 173 224 213 261 577 178 294 530 194 114 168 73 459 839 105 53 506 807
7138, 61 133 83 69 167 178 294 2 395 530 309 322 168 261 213 272 284 232 442 5
9383, 69 41 1 110 376 168 47 114 73 83 230 166 22 402 173 451 284 137 382 86
7149, 42 67 117 224 47 83 4 178 173 104 2 395 137 168 309 369 194 114 213 105
7153, 294 104 442 404 506 397 86 459 76 225 48 791 6 312 68 490 1734 200 126 45
7155, 81 47 69 4 294 212 577 2 435 114 105 73 284 22 244 382 437 97 402 86
7162, 61 110 192 47 167 294 212 1 577 2 137 435 168 530 261 309 114 213 105 839
7174, 107 19 61 230 47 4 178 294 1 2 435 530 309 322 137 213 839 396 22 382
7175, 25 107 42 19 102 61 230 67 192 4 178 173 294 212 1 577 104 2 322 395
7176, 41 577 261 839 396 73 244 506 38 53 402 397 459 696 419 118 757 528 882 449
7179, 19 167 294 212 577 322 395 261 369 105 396 272 284 129 232 22 382 529 5 437
7191, 34 25 19 80 192 69 178 294 435 1 173 166 105 261 114 104 396 129 604 22
7201, 18 41 230 67 117 192 47 167 294 577 104 2 395 137 168 261 194 213 105 839
7212, 18 41 81 61 110 230 224 47 133 83 69 167 294 212 577 104 322 395 137 435
7215, 19 80 81 102 69 173 294 1 2 435 322 168 261 369 194 213 105 396 22 404
7218, 42 80 61 67 117 47 83 69 4 167 173 294 577 2 395 137 369 194 114 213
7219, 102 67 47 224 212 294 1 577 2 530 168 309 166 261 369 213 114 105 839 125
7223, 25 42 41 102 61 110 230 67 192 47 69 4 167 178 173 212 1 577 104 322
7225, 139 107 42 19 81 61 230 47 224 167 4 173 294 1 104 395 435 530 309 322
7228, 41 67 69 83 47 117 4 294 577 173 166 194 395 309 125 261 213 137 114 322
7240, 42 102 81 61 110 230 67 192 47 83 69 167 178 294 212 577 104 2 395 435
7242, 42 83 69 294 212 577 395 168 309 369 194 114 125 272 129 232 442 382 5 185
7245, 19 61 110 67 47 83 69 167 178 294 1 577 2 322 435 168 530 309 369 114
7247, 42 80 81 61 230 224 192 47 133 4 167 178 173 294 212 1 577 137 435 168
7252, 25 107 4 133 178 294 173 2 137 213 166 369 125 382 284 129 22 5 272 402
7253, 18 25 107 61 117 47 69 4 167 178 173 577 104 2 168 530 166 261 309 369
7256, 2 425 117 839 1 224 124 105 669 449 69 396 757 435 173 437 5 763 406 309
7259, 117 69 294 322 530 213 105 839 125 396 232 382 529 5 185 506 807 437 763 124
7265, 19 42 230 173 167 212 69 530 435 261 2 166 73 284 168 369 194 114 506 459
7268, 25 102 47 83 4 167 168 369 213 105 839 125 73 284 232 442 22 244 404 382
7270, 80 110 224 2 322 530 309 213 272 284 129 232 442 244 382 5 185 53 807 437
7280, 107 42 61 110 192 230 69 83 178 212 117 435 173 166 194 395 309 105 125 261
7289, 350 4909 2283 436 25 1 68 3310 73 3694 2 102 1902 80 20 110 231 2518 212 194
7293, 41 61 110 67 117 192 83 69 294 212 1 104 2 322 395 137 435 168 166 261
7295, 83 322 137 309 213 105 839 272 284 22 244 382 529 38 397 763 124 459 76 636
7306, 110 117 224 133 83 167 173 104 395 435 168 530 261 309 369 194 114 213 105 839
7315, 41 604 80 67 69 178 83 213 435 577 396 763 232 1162 294 194 261 76 137 802
7316, 34 18 41 102 110 67 69 212 167 294 577 166 194 309 125 261 213 137 114 322
7317, 34 139 102 2 230 80 719 577 4 117 83 133 67 224 212 435 530 192 839 168
7324, 81 192 67 69 178 167 294 435 166 194 105 261 213 137 114 104 807 38 168 369
7326, 19 110 230 47 224 178 1 2 435 309 322 137 114 839 396 129 272 284 232 442
7327, 47 322 114 213 105 839 396 284 129 232 244 382 529 5 53 763 124 696 76 118
7336, 25 102 61 230 117 133 4 167 178 173 1 2 322 168 530 261 309 194 213 396
7338, 110 83 69 294 577 395 168 530 166 261 309 114 105 839 125 396 73 272 284 129
7340, 102 110 67 117 192 47 133 83 167 178 173 212 1 577 104 322 395 435 530 166
7341, 18 107 69 167 322 530 166 369 194 114 213 125 73 129 22 244 404 5 185 38
7348, 102 224 47 133 69 178 294 1 577 104 2 435 530 261 114 213 105 839 272 129
9417, 81 110 67 133 83 4 173 104 322 395 435 530 261 369 114 839 125 396 284 442
7353, 81 47 83 167 137 369 105 839 396 22 244 382 529 185 53 437 397 459 696 76
7356, 18 81 110 230 192 167 577 322 435 168 530 213 105 839 396 284 129 232 22 244
7357, 107 110 117 192 133 4 173 104 212 577 2 261 166 395 168 114 369 105 309 404
7359, 41 102 110 230 67 224 192 69 167 173 212 1 2 395 137 435 530 166 261 194
7361, 81 42 19 61 192 4 104 464 232 22 67 839 173 294 2 577 382 129 178 530
7363, 224 83 4 212 369 125 396 272 404 5 53 97 402 397 763 459 696 48 118 528
7376, 80 230 224 192 47 83 4 178 173 294 168 261 369 213 105 396 73 284 129 232
7379, 83 173 212 2 395 137 530 261 309 369 194 114 839 125 284 129 22 244 529 5
7380, 230 4 577 2 322 395 435 166 261 309 194 114 213 125 396 129 5 38 53 437
7383, 19 80 224 212 166 194 395 309 125 261 213 322 530 807 38 369 396 272 284 129
7388, 81 69 2 137 435 168 213 105 839 125 129 442 22 382 5 53 807 437 397 124
7389, 61 133 83 167 173 294 104 322 395 137 168 261 369 194 114 105 839 396 272 284
7393, 117 167 173 322 137 166 261 369 194 129 244 382 529 185 506 38 97 402 162 763
9425, 34 41 110 224 47 133 83 69 294 1 577 2 322 395 137 530 166 309 369 194
7402, 80 117 224 133 1 104 2 137 168 261 105 839 232 442 244 382 5 506 397 162
7406, 18 81 110 230 133 83 167 212 168 261 309 369 114 125 396 284 129 244 404 382
7411, 41 117 192 47 1 577 104 395 168 530 166 105 839 396 73 129 232 442 244 404
7414, 19 67 117 224 192 133 83 4 167 178 294 212 1 104 261 309 194 213 839 125
7419, 230 69 167 1 577 322 530 166 369 194 396 284 129 404 5 506 38 437 97 162
7424, 19 107 2 230 133 167 110 1 577 212 104 83 178 404 530 402 369 105 322 232
7427, 41 81 224 192 47 133 69 178 294 212 1 577 104 2 395 168 166 194 114 213
7428, 80 81 110 230 167 1 2 435 530 261 309 369 213 105 839 125 396 73 272 284
7431, 102 61 47 69 178 2 105 839 396 73 272 284 232 22 404 437 97 402 162 124
7434, 80 102 61 117 133 83 167 294 577 104 322 137 168 530 261 309 369 114 839 232
7440, 224 4 167 1 104 322 137 530 166 309 114 213 839 125 396 232 22 244 5 185
7445, 25 107 42 19 80 102 81 230 67 224 47 4 173 294 1 104 322 395 137 435
7447, 25 19 41 102 61 230 117 133 83 178 294 104 2 435 168 166 369 194 114 105
7448, 25 102 110 67 117 47 69 167 212 1 104 2 322 137 530 166 309 369 194 105
7449, 102 81 110 192 69 167 178 173 294 1 577 2 395 435 530 166 261 114 839 125
7460, 80 61 83 47 133 212 167 294 1 166 395 309 125 261 114 322 530 104 38 396
7463, 61 230 133 4 294 1 530 137 435 309 261 396 232 284 22 506 382 437 53 402
7465, 117 224 47 133 83 69 167 137 168 530 166 309 213 105 125 73 284 129 442 244
7468, 19 102 117 192 133 69 178 173 1 104 322 137 168 369 213 839 125 73 272 232
7470, 61 230 67 224 104 2 322 137 261 369 114 213 105 839 284 442 22 244 382 5
7474, 107 42 19 230 224 178 4 577 435 1 173 194 105 137 114 322 530 104 807 38
7478, 34 41 192 133 83 69 173 212 1 395 137 435 168 166 309 369 194 213 125 396
7479, 18 61 230 67 117 224 192 83 69 167 178 173 104 322 395 435 168 166 261 369
7485, 1598 2 1963 61 425 41 47 4 110 213 67 117 1162 167 105 133 137 69 104 369
7487, 34 19 81 61 67 224 133 178 294 212 1 577 104 2 322 137 435 309 369 194
7491, 139 80 67 117 192 133 83 1 137 168 530 194 114 213 105 396 73 232 442 22
7495, 353 4752 1135 1870 381 125 225 2674 166 2949 418 935 620 114 5194 4519 4559 576 1494 256
7506, 42 41 230 117 224 192 133 83 69 167 178 173 294 577 104 395 137 168 530 166
7511, 192 47 224 69 173 212 1 530 395 309 166 261 213 105 839 125 396 232 272 284
7514, 18 42 41 110 67 4 192 178 47 133 212 167 104 2 137 322 309 168 369 396
7524, 110 117 224 47 178 577 104 137 309 369 114 213 105 125 396 272 129 442 244 382
7526, 80 192 47 294 212 577 104 2 322 395 137 168 261 309 114 105 839 125 396 272
7533, 25 19 192 69 4 167 178 173 294 212 577 2 322 395 435 166 261 194 105 396
7536, 107 19 61 117 212 1 2 395 137 530 166 261 194 114 839 125 396 73 129 442
7537, 25 107 61 80 224 1 212 173 104 577 2 322 309 395 194 369 166 261 114 105
7538, 61 117 192 69 4 294 212 1 104 322 395 137 435 168 530 166 309 194 114 125
7542, 34 19 61 81 110 67 178 2 1 166 125 53 530 577 435 261 322 396 272 284
7545, 19 81 67 117 47 173 294 104 322 395 137 435 261 114 213 105 839 125 284 22
7547, 4 173 322 309 114 396 129 442 244 404 382 185 506 38 53 437 97 162 763 86
7553, 81 110 322 577 2 435 395 137 530 261 168 309 839 114 213 73 125 396 404 129
7554, 192 133 83 167 69 4 178 173 1 104 168 395 166 261 369 213 114 125 129 232
7555, 230 117 133 83 69 167 178 173 294 1 104 395 137 435 168 261 309 114 105 125
7558, 41 81 61 110 133 4 1 577 2 309 369 114 213 105 839 272 284 129 232 442
7561, 47 67 224 192 133 83 173 294 2 168 369 309 839 194 529 244 232 125 162 604
7565, 67 224 192 47 83 4 104 2 395 435 530 261 309 369 194 213 105 839 73 272
7569, 102 192 167 178 212 2 309 194 839 125 396 73 129 22 529 404 382 185 38 97
7573, 41 110 67 192 133 167 178 173 212 104 395 435 168 166 261 309 369 114 213 105
8089, 224 69 167 178 1 2 168 530 166 309 194 114 105 839 125 396 73 129 442 22
7577, 61 110 230 67 69 4 178 294 212 577 2 395 435 530 166 369 194 213 125 396
7578, 110 178 212 435 168 309 194 114 213 105 125 129 232 442 244 404 5 185 38 53
7586, 42 69 133 117 167 4 577 435 1 173 194 105 125 137 114 104 807 38 168 396
7590, 107 42 67 192 47 133 69 4 178 173 294 212 1 577 2 322 137 435 168 530
7593, 107 117 224 178 133 4 167 104 212 435 577 1 261 395 114 369 105 839 129 22
7595, 34 41 80 110 230 117 224 192 47 133 167 577 104 2 322 435 168 309 114 213
7596, 19 230 224 192 4 294 212 1 577 104 2 322 395 435 168 530 166 369 114 105
7597, 1 194 69 435 577 192 25 807 530 1130 41 178 645 212 68 395 47 166 105 125
7598, 192 224 4 577 1 2 395 137 261 114 309 166 194 125 73 129 506 272 529 5
7600, 102 192 133 2 395 137 435 530 166 309 114 105 125 396 73 284 232 442 22 404
7608, 42 102 67 117 224 212 1 577 322 137 166 309 194 213 105 396 73 272 442 22
7610, 41 67 117 224 192 47 4 167 212 1 577 395 137 435 168 530 166 309 369 114
7611, 42 41 102 81 61 67 117 224 192 133 83 167 178 173 294 212 322 395 435 530
7614, 224 83 178 167 2 114 125 137 369 322 272 284 506 22 86 38 437 97 384 459
7620, 3674 3936 210 173 1527 53 272 295 216 1279 162 604 459 528 290 192 563 256 79 404
7625, 19 107 67 69 4 1 294 382 435 133 212 167 105 577 309 839 284 166 173 118
9463, 18 102 81 61 110 230 67 133 83 167 178 294 212 1 577 322 168 530 309 369
7628, 81 61 224 47 133 4 294 212 322 168 261 369 105 839 125 396 284 129 232 442
7632, 19 80 81 61 110 67 47 133 69 4 1 104 322 137 435 168 530 261 309 369
9464, 41 133 224 69 167 212 294 577 395 166 137 261 194 213 125 272 442 5 22 404
7638, 110 192 83 178 212 1 322 395 137 168 369 194 114 396 73 272 232 22 404 185
9465, 224 47 212 167 104 2 137 322 395 369 166 839 213 284 232 129 404 402 244 38
7640, 25 107 42 19 117 192 47 83 69 167 178 173 1 104 2 322 137 435 168 530
7644, 34 139 81 42 69 224 530 396 376 309 168 47 114 73 167 577 230 2 22 395
7646, 977 1813 28 81 1248 2 41 42 1598 102 76 125 212 4250 137 312 168 69 33 224
7647, 25 102 61 83 173 1 435 530 322 168 369 839 396 73 442 529 38 185 437 53
7650, 102 69 212 2 577 395 530 309 322 166 261 194 839 396 73 129 284 442 5 529
7653, 25 80 81 117 47 133 83 69 178 294 104 322 395 168 166 261 839 73 272 232
7656, 3674 2 3936 210 230 173 38 53 295 69 216 67 194 1279 162 604 459 530 82 166
7657, 224 133 294 1 577 395 168 166 261 309 369 194 114 125 73 272 404 382 506 807
7663, 41 81 61 230 47 224 4 178 173 294 104 322 168 137 309 166 261 369 194 839
7666, 19 61 117 224 69 178 294 577 2 322 137 530 166 309 125 73 272 232 382 185
7671, 19 192 83 69 4 167 294 212 1 577 322 395 137 168 261 309 369 194 213 105
7676, 42 117 224 192 47 83 69 4 178 294 1 577 2 395 435 168 530 166 261 309
7677, 67 192 178 47 133 212 294 577 530 2 395 194 369 166 261 114 125 382 22 272
7679, 25 42 19 81 61 110 230 67 224 192 47 83 69 4 178 173 212 577 104 2
7684, 230 41 42 61 102 224 117 192 104 213 83 212 839 2 530 105 185 309 1 369
7685, 81 61 230 117 47 133 69 178 173 212 1 577 104 322 395 530 213 105 839 125
7686, 167 178 173 104 2 137 435 261 309 369 213 839 125 272 129 244 382 506 807 437
7687, 81 110 67 117 224 47 4 167 577 104 168 530 194 114 105 839 232 442 404 382
7698, 42 41 80 102 81 61 67 224 47 133 83 4 178 1 322 168 530 166 261 309
7704, 192 133 83 4 178 294 1 577 435 261 369 272 284 129 442 244 404 529 5 506
7710, 1598 2 1963 425 42 230 4 178 105 192 369 212 530 0 284 194 261 402 490 114
7712, 110 47 133 83 4 178 173 294 577 2 322 395 435 168 530 166 261 309 369 213
7716, 25 107 19 102 192 230 67 212 435 166 194 395 105 125 261 213 137 114 322 807
7717, 102 69 224 67 125 178 192 376 4 212 294 309 168 83 577 2 166 22 133 395
7720, 41 67 224 47 104 322 395 137 435 530 261 194 105 839 272 284 232 244 404 5
7721, 25 230 67 69 173 1 104 2 137 435 168 166 261 114 125 272 284 22 38 807
7724, 107 83 4 294 435 173 395 105 322 104 807 369 396 272 839 129 442 22 232 53
1621, 107 61 110 224 133 4 178 577 104 2 435 168 166 261 194 213 105 839 125 284
7728, 25 80 230 4 294 322 435 168 73 284 232 442 244 404 807 437 97 124 459 696
7733, 102 80 4 47 212 83 104 577 2 322 395 369 105 125 839 213 284 232 404 402
7735, 19 81 192 47 83 69 178 435 168 166 194 213 105 396 272 232 404 382 5 53
7736, 1032 1523 2915 110 4129 4094 2092 102 18 953 4316 2824 2745 5392 5394 4 4025 81 294 1
7739, 178 173 294 577 2 322 395 435 166 261 125 73 272 22 404 529 5 506 38 97
7745, 18 41 47 69 167 178 212 322 168 530 194 114 213 105 73 272 129 232 442 22
7748, 47 4 173 166 395 105 125 261 137 114 530 104 807 38 168 369 272 839 604 73
7755, 25 42 61 110 230 67 192 69 167 294 1 577 395 137 530 166 261 309 114 105
7759, 80 67 117 47 133 83 167 178 173 577 395 168 309 114 213 839 272 129 232 442
7761, 19 67 69 173 294 212 104 322 395 137 168 530 309 194 105 73 284 232 244 404
7763, 34 80 102 230 67 117 224 192 133 83 69 212 577 104 2 322 168 309 114 213
7769, 42 67 117 224 133 83 178 294 212 1 435 168 530 166 261 369 194 114 105 839
7770, 67 192 47 83 167 173 577 2 322 137 166 369 194 839 396 284 232 442 244 404
7772, 81 224 167 173 577 2 137 166 261 309 194 213 105 839 272 284 129 232 442 506
7773, 19 102 81 61 110 4 178 47 133 173 167 212 1 83 294 435 530 104 322 309
7775, 34 102 81 61 224 47 4 294 212 1 2 322 395 435 168 530 166 369 114 105
7779, 67 224 192 69 1 577 435 395 530 166 261 168 194 839 213 105 125 284 272 529
7781, 18 61 110 230 117 224 192 47 167 322 168 530 166 261 309 369 194 114 213 839
7782, 133 4 178 294 395 435 194 114 125 73 129 22 404 529 5 185 506 38 53 162
7787, 139 83 69 4 2 137 168 530 309 369 194 213 105 396 284 129 442 22 404 382
7796, 574 541 510 5509 1561 1527 2509 3461 3297 331 2900 536 539 4722 3310 3471 517 4654 567 3160
7802, 42 19 80 230 67 69 117 224 4 47 133 83 167 530 435 577 104 261 395 168
7809, 139 34 42 80 110 230 117 47 133 83 69 4 167 178 173 577 104 2 395 435
7810, 230 67 47 133 69 167 212 1 104 137 435 168 530 261 213 105 839 125 73 284
7811, 80 61 230 167 178 173 212 577 322 137 168 261 114 213 105 839 396 284 22 404
7812, 2 107 230 886 192 2910 213 69 294 369 4 178 425 67 309 577 114 212 97 194
7814, 80 81 117 47 133 4 178 212 1 577 104 2 322 137 168 530 261 309 114 213
7828, 67 224 192 4 167 178 294 212 577 104 2 322 435 369 105 839 272 284 129 22
7834, 41 47 67 178 4 167 173 212 435 137 213 166 114 284 369 105 404 839 129 73
9498, 18 102 110 230 67 117 133 83 167 178 173 294 212 1 577 322 395 166 369 194
7842, 102 117 47 167 178 212 104 322 395 137 435 530 261 194 114 213 105 839 284 232
7851, 102 61 224 192 69 167 294 212 1 577 2 322 395 435 369 194 114 213 396 73
7853, 107 230 67 47 178 212 1 2 577 104 435 168 261 369 114 194 73 129 272 284
7854, 107 67 117 224 192 83 69 4 212 1 322 395 137 435 530 261 213 839 125 272
7857, 42 19 80 81 110 230 67 192 133 83 4 167 173 577 104 322 137 435 530 261
7863, 41 61 110 117 67 69 4 83 178 1 173 2 530 137 839 105 309 261 194 125
7868, 80 61 47 83 4 294 577 395 435 309 168 261 369 194 213 105 839 73 272 284
7869, 61 67 224 192 83 69 178 212 577 2 322 137 168 194 213 105 125 73 272 232
7870, 230 41 178 67 4 104 224 105 322 73 294 213 839 152 173 137 435 185 69 113
8991, 80 67 224 167 322 395 435 168 261 309 369 213 839 125 396 73 284 129 442 244
7875, 34 42 81 41 102 80 230 67 83 178 133 212 117 167 173 166 395 309 105 125
7877, 41 110 230 67 83 47 212 294 577 1 194 395 105 261 137 530 807 369 396 284
7890, 102 47 4 294 104 322 137 435 166 309 369 194 114 213 73 404 382 5 185 53
7892, 102 110 192 4 294 1 104 2 395 435 168 530 261 114 213 396 272 129 232 442
7917, 67 133 83 167 1 104 114 213 404 185 506 38 53 97 402 397 763 459 76 669
7918, 110 230 117 224 192 69 178 173 294 212 577 2 322 395 435 168 166 261 309 369
7919, 110 167 173 212 1 577 322 435 168 530 166 261 213 105 839 125 396 73 272 284
7920, 42 102 61 67 47 133 69 4 178 1 104 2 395 137 309 369 194 114 213 105
9512, 192 47 224 173 2 577 104 395 435 322 168 137 261 369 114 129 272 232 404 506
7924, 139 41 81 110 47 117 192 133 69 83 178 294 212 104 1 322 577 2 435 395
7926, 34 67 117 224 47 4 167 178 294 212 104 2 322 435 530 166 309 194 114 213
7928, 42 81 61 67 117 133 4 178 1 577 168 213 105 839 442 244 382 529 5 53
7933, 230 224 167 294 322 395 137 530 166 261 309 194 213 125 396 73 272 284 232 382
7935, 81 61 110 67 224 192 83 69 4 173 212 1 577 2 322 395 435 168 530 309
7937, 107 80 61 117 133 83 4 173 1 577 395 168 261 369 105 839 73 272 284 232
7940, 102 224 133 83 69 294 212 1 577 104 395 137 435 168 530 166 261 309 114 213
7941, 80 110 230 224 47 133 83 167 173 577 137 530 309 369 213 839 129 442 404 382
7944, 42 19 102 230 67 117 192 83 69 4 178 212 1 577 104 2 322 395 137 435
7947, 102 230 117 224 133 178 294 212 104 322 137 435 530 309 369 194 114 213 105 839
7950, 81 110 117 47 133 83 294 212 1 577 104 2 322 261 369 194 213 105 839 125
7951, 230 117 47 294 577 2 395 168 530 166 261 369 839 73 272 284 129 232 442 22
7954, 139 41 81 117 224 192 133 178 294 212 577 104 322 435 530 369 213 125 396 73
7962, 42 81 67 224 178 47 133 117 167 294 577 435 395 105 213 114 807 396 284 839
7974, 110 67 117 224 192 47 133 69 178 294 104 395 137 168 166 309 194 213 105 839
7977, 34 42 19 110 192 230 67 69 224 47 133 117 4 294 577 1 173 166 194 395
7986, 42 41 80 224 47 133 69 178 173 212 1 577 322 395 137 530 166 369 105 839
7987, 42 67 192 178 4 167 69 212 322 435 530 577 1 2 213 395 284 194 129 22
7991, 61 230 67 117 192 83 69 173 212 1 104 395 137 530 166 261 369 114 213 105
7996, 42 61 110 224 192 47 69 4 167 173 294 212 104 2 395 137 435 166 261 309
8000, 230 4 173 2 309 322 168 166 261 369 114 194 213 839 125 73 129 272 284 232
8001, 34 25 42 102 61 67 117 192 133 83 69 173 294 1 577 104 2 322 395 137
8003, 224 47 83 4 212 1 104 2 322 435 261 369 213 839 125 396 272 284 232 22
8012, 19 42 230 102 117 224 4 67 69 294 167 530 105 137 1 213 173 2 435 212
8015, 18 19 81 102 192 67 69 178 212 117 167 294 577 1 173 166 194 395 105 125
8017, 61 4 178 435 137 530 261 168 309 194 839 105 125 396 382 272 529 129 232 22
8019, 34 41 47 67 224 192 178 133 167 69 294 104 322 530 577 137 1 2 261 395
8020, 80 81 47 83 4 178 173 1 577 104 395 530 309 322 168 166 137 369 213 396
9529, 139 192 133 224 83 167 212 309 166 369 114 213 396 129 232 382 404 506 529 244
8024, 25 102 192 69 47 212 4 294 1 577 395 137 194 2 309 261 435 369 105 125
